id,address,symbol,amp,poolType,poolTypeVersion,tokensList,totalLiquidity,owner,isBrickable,isPausable,isPausableOrBrickable,network,comment
0x04b54ea92d73de2d62d651db7d9778f0c49157d8000200000000000000000ba2,0x04b54ea92d73de2d62d651db7d9778f0c49157d8,50stMATIC-bb-a-WMATIC-BPT-50agEUR,,Weighted,4.0,"['0x216690738aac4aa0c4770253ca26a28f0115c595', '0xe0b52e49357fd4daf2c15e02058dce6bc0057db4']",1.205237223762917402821072041248424,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x0503dd6b2d3dd463c9bef67fb5156870af63393e00000000000000000000042e,0x0503dd6b2d3dd463c9bef67fb5156870af63393e,bb-a-DAI,,AaveLinear,1.0,"['0x0503dd6b2d3dd463c9bef67fb5156870af63393e', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063', '0xa84b5b903f62ea61dfaac3f88123cc6b21bb81ab']",1.087565442432398881,,False,False,False,polygon,pool doesn't implement recovery mode
0x0889b240a5876aae745ac19f1771853671dc5d36000000000000000000000b3f,0x0889b240a5876aae745ac19f1771853671dc5d36,TEST,,AaveLinear,5.0,"['0x0889b240a5876aae745ac19f1771853671dc5d36', '0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270', '0xe72b2780d3c57f781bd4e8572e200cd7e9a447c2']",0,,False,False,False,polygon,to be put in recovery mode by emergency multisig
0x0bc54e914f53f98d16035f4f0d948f3e09c2fac0000200000000000000000bac,0x0bc54e914f53f98d16035f4f0d948f3e09c2fac0,50USDC-50wstETH-bb-a-WETH-BPT,,Weighted,4.0,"['0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0x4a77ef015ddcd972fd9ba2c7d5d658689d090f1a']",1.924701210731067663116238398302998,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x0c06e87c7b88d998f645b91c1f53b51294b12bca000100000000000000000bb9,0x0c06e87c7b88d998f645b91c1f53b51294b12bca,STARv2-SuperPoolv2,,Weighted,4.0,"['0xa0fdcdda62c4c6a0109a702a7efe59b4e8807e3f', '0xb3d658d5b95bf04e2932370dd1ff976fe18dd66a', '0xd289c01528921b5f6d5b111a50a99456d495bf78']",0.001226841389035492259396242440442302,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,to be put in recovery mode by emergency multisig
0x10b040038f87219d9b42e025e3bd9b8095c87dd9000000000000000000000b11,0x10b040038f87219d9b42e025e3bd9b8095c87dd9,bb-t-MATIC,2000,ComposableStable,3.0,"['0x10b040038f87219d9b42e025e3bd9b8095c87dd9', '0x4739e50b59b552d490d3fdc60d200977a38510c0', '0x52cc8389c6b93d740325729cc7c958066cee4262']",3.575904848993965641611861929131039,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool is already in recovery mode
0x117a3d474976274b37b7b94af5dcade5c90c6e85000000000000000000000aca,0x117a3d474976274b37b7b94af5dcade5c90c6e85,bb-t-USDC,,ERC4626Linear,3.0,"['0x117a3d474976274b37b7b94af5dcade5c90c6e85', '0x113f3d54c31ebc71510fd664c8303b34fbc2b355', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174']",0,,False,False,False,polygon,to be put in recovery mode by the dao
0x11884da90fb4221b3aa288a7741c51ec4fc43b2f000000000000000000000a5f,0x11884da90fb4221b3aa288a7741c51ec4fc43b2f,TEST,,AaveLinear,4.0,"['0x11884da90fb4221b3aa288a7741c51ec4fc43b2f', '0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270', '0xb9f8ab3ed3f3acba64bc6cd2dca74b7f38fd7b88']",0,,False,False,False,polygon,to be put in recovery mode by the dao
0x1379b816b9be611431d693290289c204720ca56d000100000000000000000b6f,0x1379b816b9be611431d693290289c204720ca56d,33SUSHI-33stMATIC-bb-a-WMATIC-BPT-33GHST,,Weighted,4.0,"['0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a', '0x216690738aac4aa0c4770253ca26a28f0115c595', '0x385eeac5cb85a38a9a07a70c73e0a3271cfb54a7']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x150e7b885bdfce974f2abe88a72fdbd692175c6f0002000000000000000009fd,0x150e7b885bdfce974f2abe88a72fdbd692175c6f,FRAX-bb-am-USDC,1500,Stable,1.0,"['0x45c32fa6df82ead1e2ef74d17b76547eddfaff89', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0.0000000000008097136331599112654523446606996179,0x1b968e31b442c1bd5d76e2e28648bbe78ba588e3,False,False,False,polygon,pool doesn't implement recovery mode
0x16b98793f3e6a17d15931a2c9f98fe28d1c845a1000100000000000000000c1f,0x16b98793f3e6a17d15931a2c9f98fe28d1c845a1,1stMATIC-bb-a-WMATIC-BPT-0QI-50STARD-0fireEP-1bb-am-USD-1vQi-47STARV2,,Weighted,4.0,"['0x216690738aac4aa0c4770253ca26a28f0115c595', '0x580a84c73811e1839f75d86d75d88cca0c241ff4', '0x62f594339830b90ae4c084ae7d223ffafd9658a7', '0x8f1549718b9ad2632dc426ecc89305a83c1f03c8', '0xa2b205f8c0f0e30b3f73b7716a718c53cb8e5cc3', '0xb424dfdf817faf38ff7acf6f2efd2f2a843d1aca', '0xd289c01528921b5f6d5b111a50a99456d495bf78']",1.379073963981319883017908403623018,0xf60de76791c2f09995df52aa1c6e2e7dcf1e75d7,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x178e029173417b1f9c8bc16dcec6f697bc323746000000000000000000000758,0x178e029173417b1f9c8bc16dcec6f697bc323746,bb-am-DAI,,AaveLinear,2.0,"['0x178e029173417b1f9c8bc16dcec6f697bc323746', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063', '0xee029120c72b0607344f35b17cdd90025e647b00']",23691.73163559678195005991646923501,,False,False,False,polygon,to be put in recovery mode by emergency multisig
0x1aafc31091d93c3ff003cff5d2d8f7ba2e7284250000000000000000000003b3,0x1aafc31091d93c3ff003cff5d2d8f7ba2e728425,LP-USDC-USD+,,ERC4626Linear,1.0,"['0x1aafc31091d93c3ff003cff5d2d8f7ba2e728425', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0x5a5c6aa6164750b530b8f7658b827163b3549a4d']",11.627952,,False,False,False,polygon,pool doesn't implement recovery mode
0x216690738aac4aa0c4770253ca26a28f0115c595000000000000000000000b2c,0x216690738aac4aa0c4770253ca26a28f0115c595,stMATIC-bb-a-WMATIC-BPT,1000,ComposableStable,3.0,"['0x216690738aac4aa0c4770253ca26a28f0115c595', '0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4', '0xe4885ed2818cc9e840a25f94f9b2a28169d1aea7']",16295300.47942583595549991147101029,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,pool is already in recovery mode
0x216d6db0c28204014618482c369d7fbf0a8f3232000100000000000000000b60,0x216d6db0c28204014618482c369d7fbf0a8f3232,9wstETH-9WBTC-9stMATIC-bb-a-WMATIC-BPT-3USDC-70VINU,,Weighted,4.0,"['0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd', '0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6', '0x216690738aac4aa0c4770253ca26a28f0115c595', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0xafcdd4f666c84fed1d8bd825aa762e3714f652c9']",0,0xf94cd9064f8de322bc7cbf7f733862bf5345a9a8,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x230ecdb2a7cee56d6889965a023aa0473d6da507000000000000000000000bf3,0x230ecdb2a7cee56d6889965a023aa0473d6da507,bb-a-USDT,,ERC4626Linear,4.0,"['0x230ecdb2a7cee56d6889965a023aa0473d6da507', '0x31f5ac91804a4c0b54c0243789df5208993235a1', '0xc2132d05d31c914a87c6611c10748aeb04b58e8f']",77.867783,,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x252ff6a3a6fd7b5e8e999de8e3f5c3b306ed1401000200000000000000000bec,0x252ff6a3a6fd7b5e8e999de8e3f5c3b306ed1401,97STARD-3bb-t-USD,,Weighted,4.0,"['0x8f1549718b9ad2632dc426ecc89305a83c1f03c8', '0xb3d658d5b95bf04e2932370dd1ff976fe18dd66a']",0.0003398322205465907639939886932021992,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,to be put in recovery mode by emergency multisig
0x25e57f4612912614e6c99616bd2abb9b5ae71e99000000000000000000000bf0,0x25e57f4612912614e6c99616bd2abb9b5ae71e99,bb-a-WETH,,ERC4626Linear,4.0,"['0x25e57f4612912614e6c99616bd2abb9b5ae71e99', '0x7ceb23fd6bc0add59e62ac25578270cff1b9f619', '0xd08b78b11df105d2861568959fca28e30c91cf68']",81.52732484869145450702328762273211,,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x2645b13fd2c5295296e94a76280b968bdcbbdfed000000000000000000000c11,0x2645b13fd2c5295296e94a76280b968bdcbbdfed,DUSD/bbaUSD,500,ComposableStable,5.0,"['0x03090a9811181a2afe830a3a0b467698ccf3a8b1', '0x2645b13fd2c5295296e94a76280b968bdcbbdfed', '0xec38621e72d86775a89c7422746de1f52bba5320']",223.8688870972712795402315596459824,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,polygon,to be put in recovery mode by emergency multisig
0x284eb68520c8fa83361c1a3a5910aec7f873c18b000000000000000000000ac9,0x284eb68520c8fa83361c1a3a5910aec7f873c18b,bb-t-USDT,,ERC4626Linear,3.0,"['0x284eb68520c8fa83361c1a3a5910aec7f873c18b', '0x236975da9f0761e9cf3c2b0f705d705e22829886', '0xc2132d05d31c914a87c6611c10748aeb04b58e8f']",0,,False,False,False,polygon,to be put in recovery mode by the dao
0x2c8dbe8eb86135d9f2f26d196748c088d47f73e7000200000000000000000a29,0x2c8dbe8eb86135d9f2f26d196748c088d47f73e7,50bb-am-usd-50bb-am-USDC,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0.000000000001001806967461475231672783131038453,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x31bccf9e28b94e5dacebaa67fe8bc1603cecd904000000000000000000000a01,0x31bccf9e28b94e5dacebaa67fe8bc1603cecd904,FRAX-bb-am-USDC,1500,ComposableStable,2.0,"['0x31bccf9e28b94e5dacebaa67fe8bc1603cecd904', '0x45c32fa6df82ead1e2ef74d17b76547eddfaff89', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0,0x1b968e31b442c1bd5d76e2e28648bbe78ba588e3,False,False,False,polygon,pool is already in recovery mode
0x341068a547c3cde3c09e338714010dd01b32f93f000200000000000000000a34,0x341068a547c3cde3c09e338714010dd01b32f93f,20bb-am-usd-80B-stMATIC-Stable,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0x8159462d255c1d24915cb51ec361f700174cd994']",0.0000000000009412736806403079765714766124956349,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x3db543faf7a92052de7860c5c9debabee59ed5bd000000000000000000000a62,0x3db543faf7a92052de7860c5c9debabee59ed5bd,4USD,200,ComposableStable,3.0,"['0x3db543faf7a92052de7860c5c9debabee59ed5bd', '0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xc948ee9a0687c292ac4d8c1e2557ad652d6baf44']",1.010411306713714365152729411366539,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool is already in recovery mode
0x3dd0843a028c86e0b760b1a76929d1c5ef93a2dd00000000000000000000070d,0x3dd0843a028c86e0b760b1a76929d1c5ef93a2dd,bb-a-testing,,AaveLinear,2.0,"['0x3dd0843a028c86e0b760b1a76929d1c5ef93a2dd', '0x4b93eb9203db75f19305d94f62773bf0d6b91eb5', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063']",0.01,,False,False,False,polygon,to be put in recovery mode by emergency multisig
0x3efb91c4f9b103ee45885695c67794591916f34e000200000000000000000b43,0x3efb91c4f9b103ee45885695c67794591916f34e,2BRL-bbamUSD,,Weighted,3.0,"['0xb371aa09f5a110ab69b39a84b5469d29f9b22b76', '0xe19ed40a47f9b0cea4ca6d372df66107758913ec']",9.735475503243590938586195288422043,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x402cfdb7781fa85d52f425352661128250b79e12000000000000000000000be3,0x402cfdb7781fa85d52f425352661128250b79e12,MaticX-bb-a-WMATIC-BPT,2000,ComposableStable,5.0,"['0x402cfdb7781fa85d52f425352661128250b79e12', '0xb0c830dceb4ef55a60192472c20c8bf19df03488', '0xfa68fb4628dff1028cfec22b4162fccd0d45efb6']",3989846.119129558120067766802038904,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,True,True,polygon,to be put in recovery mode by emergency multisig
0x43894de14462b421372bcfe445fa51b1b4a0ff3d000000000000000000000b36,0x43894de14462b421372bcfe445fa51b1b4a0ff3d,bb-a-WETH,,ERC4626Linear,3.0,"['0x43894de14462b421372bcfe445fa51b1b4a0ff3d', '0x7ceb23fd6bc0add59e62ac25578270cff1b9f619', '0xa5bbf0f46b9dc8a43147862ba35c8134eb45f1f5']",370005.2497095720230990087582195512,,True,False,True,polygon,to be put in recovery mode by the dao
0x4739e50b59b552d490d3fdc60d200977a38510c0000000000000000000000b10,0x4739e50b59b552d490d3fdc60d200977a38510c0,bb-t-stMATIC,,ERC4626Linear,3.0,"['0x4739e50b59b552d490d3fdc60d200977a38510c0', '0x3a58a54c066fdc0f2d55fc9c89f0415c92ebf3c4', '0xf813a454c975ad418e8db18764a2191d182478f4']",4.39845485434729889643063864338734,,False,False,False,polygon,to be put in recovery mode by the dao
0x48e6b98ef6329f8f0a30ebb8c7c960330d64808500000000000000000000075b,0x48e6b98ef6329f8f0a30ebb8c7c960330d648085,bb-am-usd,1472,ComposableStable,1.0,"['0x178e029173417b1f9c8bc16dcec6f697bc323746', '0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xf93579002dbe8046c43fefe86ec78b1112247bb8', '0xff4ce5aaab5a627bf82f4a571ab1ce94aa365ea6']",90777.37075226298129123528961793016,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool is already in recovery mode
0x4a0b73f0d13ff6d43e304a174697e3d5cfd310a400020000000000000000091c,0x4a0b73f0d13ff6d43e304a174697e3d5cfd310a4,2BRLUSD-boosted,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xe22483774bd8611be2ad2f4194078dac9159f4ba']",59.46874830984377401648034806402051,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x4a77ef015ddcd972fd9ba2c7d5d658689d090f1a000000000000000000000b38,0x4a77ef015ddcd972fd9ba2c7d5d658689d090f1a,wstETH-bb-a-WETH-BPT,1000,ComposableStable,3.0,"['0x03b54a6e9a984069379fae1a4fc4dbae93b3bccd', '0x43894de14462b421372bcfe445fa51b1b4a0ff3d', '0x4a77ef015ddcd972fd9ba2c7d5d658689d090f1a']",454331.5134702008468075414172046329,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,pool is already in recovery mode
0x4ae3661afa119892f0cc8c43edaf6a94989ac171000000000000000000000c06,0x4ae3661afa119892f0cc8c43edaf6a94989ac171,STARD-bb-t-USD-wUSDR-BPT,300,ComposableStable,5.0,"['0x4ae3661afa119892f0cc8c43edaf6a94989ac171', '0x8f1549718b9ad2632dc426ecc89305a83c1f03c8', '0xaf0d9d65fc54de245cda37af3d18cbec860a4d4b', '0xb3d658d5b95bf04e2932370dd1ff976fe18dd66a']",0,0xbdcbd23316aaa2adeca774e107868adce38cc69e,False,True,True,polygon,to be put in recovery mode by emergency multisig
0x4ccb966d8246240afb7a1a24628efb930870b1c40002000000000000000009fc,0x4ccb966d8246240afb7a1a24628efb930870b1c4,FRAX-bb-am-USDC,1500,Stable,1.0,"['0x45c32fa6df82ead1e2ef74d17b76547eddfaff89', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0.0000000000008097136331599112654523446606996179,0x1b968e31b442c1bd5d76e2e28648bbe78ba588e3,False,False,False,polygon,pool doesn't implement recovery mode
0x52cc8389c6b93d740325729cc7c958066cee4262000000000000000000000b0f,0x52cc8389c6b93d740325729cc7c958066cee4262,bb-t-WMATIC,,ERC4626Linear,3.0,"['0x52cc8389c6b93d740325729cc7c958066cee4262', '0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270', '0x45f376811b00922b06f1498a68a1cfd50122dd71']",13.64724733339970591006960721641641,,False,False,False,polygon,to be put in recovery mode by the dao
0x5b77107fcdf2b41903bab2bc555d4fc14cf7667d000000000000000000000b32,0x5b77107fcdf2b41903bab2bc555d4fc14cf7667d,bb-a-USDT,,ERC4626Linear,3.0,"['0x5b77107fcdf2b41903bab2bc555d4fc14cf7667d', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0xac69e38ed4298490906a3f8d84aefe883f3e86b5']",0,,True,False,True,polygon,to be put in recovery mode by the dao
0x5bae72b75caab1f260d21bc028c630140607d6e8000000000000000000000ac6,0x5bae72b75caab1f260d21bc028c630140607d6e8,bb-t-USDT,,ERC4626Linear,3.0,"['0x5bae72b75caab1f260d21bc028c630140607d6e8', '0x236975da9f0761e9cf3c2b0f705d705e22829886', '0xc2132d05d31c914a87c6611c10748aeb04b58e8f']",0,,False,False,False,polygon,to be put in recovery mode by the dao
0x600bd01b6526611079e12e1ff93aba7a3e34226f0000000000000000000009e4,0x600bd01b6526611079e12e1ff93aba7a3e34226f,wUSDR BSP,50,ComposableStable,2.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0x600bd01b6526611079e12e1ff93aba7a3e34226f', '0xaf0d9d65fc54de245cda37af3d18cbec860a4d4b']",0.0000000001703967490467317056418641432269489,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool is already in recovery mode
0x63ce19ccd39930725b8a3d2733627804718ab83d000000000000000000000bf2,0x63ce19ccd39930725b8a3d2733627804718ab83d,bb-a-DAI,,ERC4626Linear,4.0,"['0x63ce19ccd39930725b8a3d2733627804718ab83d', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063', '0xfcf5d4b313e06bb3628eb4fe73320e94039dc4b7']",37.078796461090890937,,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x64efad69f099813021b41f4cac6e749fd55e188f000000000000000000000b39,0x64efad69f099813021b41f4cac6e749fd55e188f,bb-a-USDC,,ERC4626Linear,3.0,"['0x64efad69f099813021b41f4cac6e749fd55e188f', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0xac69e38ed4298490906a3f8d84aefe883f3e86b5']",0,,True,False,True,polygon,to be put in recovery mode by the dao
0x6933ec1ca55c06a894107860c92acdfd2dd8512f000000000000000000000428,0x6933ec1ca55c06a894107860c92acdfd2dd8512f,USDC-USD+,,ERC4626Linear,1.0,"['0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0x5d9d8509c522a47d9285b9e4e9ec686e6a580850', '0x6933ec1ca55c06a894107860c92acdfd2dd8512f']",0,,False,False,False,polygon,pool doesn't implement recovery mode
0x6abe4e7a497b8293c258389c1b00d177e4f257ed00010000000000000000080d,0x6abe4e7a497b8293c258389c1b00d177e4f257ed,25WMATIC-15WBTC-35bb-am-usd-25WETH,,Weighted,1.0,"['0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270', '0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6', '0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0x7ceb23fd6bc0add59e62ac25578270cff1b9f619']",0.0001896095550414531192636016902215009,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x6c8c7fc50247a47038015eb1fd5dc105d05dafba000200000000000000000ba0,0x6c8c7fc50247a47038015eb1fd5dc105d05dafba,50stMATIC-bb-a-WMATIC-BPT-50agEUR,,Weighted,4.0,"['0x216690738aac4aa0c4770253ca26a28f0115c595', '0xe0b52e49357fd4daf2c15e02058dce6bc0057db4']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x7079a25dec33be61bbd81b2fb69b468e80d3e72c0000000000000000000009ff,0x7079a25dec33be61bbd81b2fb69b468e80d3e72c,FRAX-bb-am-USDC,1500,ComposableStable,2.0,"['0x45c32fa6df82ead1e2ef74d17b76547eddfaff89', '0x7079a25dec33be61bbd81b2fb69b468e80d3e72c', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0,0x1b968e31b442c1bd5d76e2e28648bbe78ba588e3,False,False,False,polygon,pool is already in recovery mode
0x71bd10c2a590b5858f5576550c163976a48af906000000000000000000000b27,0x71bd10c2a590b5858f5576550c163976a48af906,bb-t-MATIC,50,ComposableStable,3.0,"['0x4739e50b59b552d490d3fdc60d200977a38510c0', '0x52cc8389c6b93d740325729cc7c958066cee4262', '0x71bd10c2a590b5858f5576550c163976a48af906']",11.02833522310193410695218484898028,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool is already in recovery mode
0x7c82a23b4c48d796dee36a9ca215b641c6a8709d000000000000000000000acd,0x7c82a23b4c48d796dee36a9ca215b641c6a8709d,bb-t-USDT,,ERC4626Linear,3.0,"['0x7c82a23b4c48d796dee36a9ca215b641c6a8709d', '0x236975da9f0761e9cf3c2b0f705d705e22829886', '0xc2132d05d31c914a87c6611c10748aeb04b58e8f']",965453.849456049884362811638398,,False,False,False,polygon,to be put in recovery mode by the dao
0x7f4f4942f2a14b6ab7b08b10ada1aacede4ee8d4000200000000000000000b44,0x7f4f4942f2a14b6ab7b08b10ada1aacede4ee8d4,50stMATIC-BPT-50bbamUSD,,Weighted,3.0,"['0x216690738aac4aa0c4770253ca26a28f0115c595', '0xb371aa09f5a110ab69b39a84b5469d29f9b22b76']",7.177710514159905992538571957530181,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x86aef31951e0a3a54333bd9e72f9a95587d058c5000200000000000000000912,0x86aef31951e0a3a54333bd9e72f9a95587d058c5,BRLUSD-boosted,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xf2f77fe7b8e66571e0fca7104c4d670bf1c8d722']",0,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x882c7a84231484b3e9f3fd45ac04b1eb5d35b076000200000000000000000a91,0x882c7a84231484b3e9f3fd45ac04b1eb5d35b076,BPT,,FX,,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xdc3326e71d45186f113a2f448984ca0e8d201995']",0,,False,False,False,polygon,pool doesn't implement recovery mode
0x894c82800526e0391e709c0983a5aea3718b7f6d000000000000000000000ac5,0x894c82800526e0391e709c0983a5aea3718b7f6d,bb-t-DAI,,ERC4626Linear,3.0,"['0x894c82800526e0391e709c0983a5aea3718b7f6d', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063', '0xace2ac58e1e5a7bfe274916c4d82914d490ed4a5']",0,,False,False,False,polygon,to be put in recovery mode by the dao
0x89b28a9494589b09dbccb69911c189f74fdadc5a000000000000000000000b33,0x89b28a9494589b09dbccb69911c189f74fdadc5a,bb-a-USDC,,ERC4626Linear,3.0,"['0x89b28a9494589b09dbccb69911c189f74fdadc5a', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0xac69e38ed4298490906a3f8d84aefe883f3e86b5']",344.194494,,True,False,True,polygon,to be put in recovery mode by the dao
0x89bb15076c9f2d86aa98ec6cffc1a71e31c38953000000000000000000000bf1,0x89bb15076c9f2d86aa98ec6cffc1a71e31c38953,bb-a-USDC,,ERC4626Linear,4.0,"['0x89bb15076c9f2d86aa98ec6cffc1a71e31c38953', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0xc04296aa4534f5a3bab2d948705bc89317b2f1ed']",69.721646,,True,False,True,polygon,to be put in recovery mode by emergency multisig
0x89f1146fee52b5d9166e9c83cc388b6d8f69f1380001000000000000000009e7,0x89f1146fee52b5d9166e9c83cc388b6d8f69f138,17bb-am-DAI-17USDC-30WETH-17DAI-4amDAI-17bb-am-USDC,,Weighted,1.0,"['0x178e029173417b1f9c8bc16dcec6f697bc323746', '0x2791bca1f2de4661ed88a30c99a7a9449aa84174', '0x7ceb23fd6bc0add59e62ac25578270cff1b9f619', '0x8f3cf7ad23cd3cadbd9735aff958023239c6a063', '0xee029120c72b0607344f35b17cdd90025e647b00', '0xf93579002dbe8046c43fefe86ec78b1112247bb8']",0.00000100000623576586262458764034024848,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x8a819a4cabd6efcb4e5504fe8679a1abd831dd8f00000000000000000000042d,0x8a819a4cabd6efcb4e5504fe8679a1abd831dd8f,bb-a-USDT,,AaveLinear,1.0,"['0x548571a302d354b190ae6e9107552ab4f7fd9dc5', '0x8a819a4cabd6efcb4e5504fe8679a1abd831dd8f', '0xc2132d05d31c914a87c6611c10748aeb04b58e8f']",13.488145,,False,False,False,polygon,pool doesn't implement recovery mode
0x8b58a1e7fff52001c22386c2918d45938a6a9be30001000000000000000008d9,0x8b58a1e7fff52001c22386c2918d45938a6a9be3,20bb-am-usd-401337-40WHALE,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0x49fc111e5ddd5580f48d6fdc4314540cb3a5cc4b', '0xb9585ec9d4c97ad9ded7250bb9a199fe8eed0eca']",0.00000000000008935442769836957094103269904281403,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,False,False,False,polygon,pool doesn't implement recovery mode
0x8b8225bfedebaf1708c55743acb4ad43fd4d0f21000200000000000000000918,0x8b8225bfedebaf1708c55743acb4ad43fd4d0f21,20bb-am-usd-80WHALE,,Weighted,1.0,"['0x48e6b98ef6329f8f0a30ebb8c7c960330d648085', '0xb9585ec9d4c97ad9ded7250bb9a199fe8eed0eca']",0.0000000000001480647732901123061097905303200766,0xe4b89789d94c89a95170de22fd4942104f2c89c5,False,False,False,polygon,pool doesn't implement recovery mode
0x8fbd0f8e490735cfc3abf4f29cbddd5c3289b9a7000000000000000000000b5b,0x8fbd0f8e490735cfc3abf4f29cbddd5c3289b9a7,FRAX-bb-am-USD,2000,ComposableStable,3.0,"['0x45c32fa6df82ead1e2ef74d17b76547eddfaff89', '0x8fbd0f8e490735cfc3abf4f29cbddd5c3289b9a7', '0xb371aa09f5a110ab69b39a84b5469d29f9b22b76']",6317.237426576056910452743114347608,0xba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1ba1b,True,False,True,polygon,pool is already in recovery mode
